immunoloogia õppetool,armp02
patoloogiline füsioloogia õppetool,armp03
funktsionaalne materjal ja tehnoloogia doktorikool,lolo05
adaptatsioon labor,armpad
adaptatsioon uurimisgrupp,armpag
ajuvereringehaigus labor,armpaj
ajuvereringehaigus uurimisgrupp,armpau
biofüüsika labor,armpbf
biomeditsiin ins . uurimisgrupp,armpbm
bakterioloogia töörühm,armpbt
biofüüsika uurimisgrupp,armpbu
enteroloogia labor,armpel
ensumoloogia labor,armpen
ensümoloogia ja endokr . uurimisgrupp,armpes
enteroloogia uurimisgrupp,armpeu
hormonaalgeulatsioon labor,armphg
hematoloogia labor,armphl
hematoloogia uurimisgrupp,armphu
armp immunoanalüüs uurimisgrupp,armpia
armp inimene geneetika uurimisgrupp,armpig
immunoanalüüs labor,armpil
inimene geneetika labor,armpin
immunoloogia labor,armpio
maateadus ja ökoloogia doktorikool,lolo06
armp immunoloogia uurimisgrupp,armpiu
armp katsebaas,armpkb
kliin . füsioloogia labor,armpkf
kuulmine füsiol . uurimisgrupp,armpkg
kliin . bakteriol . uurimisgrupp,armpki
kardioloogia labor,armpkl
kuulmima tasakaal füs . labor,armpkt
kardioloogia uurimisgrupp,armpku
kliiniline füsioloogia uurimisgrupp,armpky
laseranalüüs sektor,armpla
laserbioloogia-meditsiin labor,armplb
ümp lisatasu,armplt
med . optika sektor,armpme
mikroobiokoloogia labor,armpmi
molek . modelleerimine labor,armpmm
ümp mikroobiökoloogia uurimisgrupp,armpmo
molek . modelleerimine uurimisgrupp,armpmu
organtransplantats . uurimisgrupp,armpou
psühho-farm-farmkokin . labor,armpph
psühhofarmako . uurimisgrupp,armpps
maateadus ja ökoloogia doktorikool,loom06
armp patoloogiline füsioloogia uurimisgr,armppu
armp rakubioloogia uurimisgrupp,armprb
reumatoloogia labor,armpre
rakubioloogia labor,armprl
reumatoloogia uurimisgrupp,armpru
tehnokeskus,armptk
dermatoloogia ja veneroloogia õppetool,arnh01
infektsioonihaigus õppetool,arnk01
neuroloogia õppetool,arnr01
neurokirurgia õppetool,arnr02
sünnitusabi ja günekoloogia õppetool,arns01
patoloogiline anatoomia õppetool,arpa01
kohtuarstiteadus õppetool,arpa02
polikliinik ja peremeditsiin õppetool,arpo01
psühhiaatria õppetool,arps01
radioloogia õppetool,arrd01
onkoloogia õppetool,arrd02
eksperimentaalne onkoloogia õppetool,arrd03
oftalmoloogia õppetool,arsi01
sisehaigus õppetool,arsk01
ajalooteaduskond,aj
reumatoloogia õppetool,arsk02
filoloogiateaduskond,fi
laboratoorne meditsiin õppetool,arsk03
infektsioonhaigus õppetool,arsk04
sisehaigus propedeutika õppetool,arsk05
spordimeditsiin ja taastusravi õppetool,arsm01
stomatoloogia õppetool,arst01
keskkond ja töötervishoid õppetool,arth01
tervishoiukorraldus õppetool,arth02
epidemioloogia ja biostatistika õppetool,arth03
tervis edendamine õppetool,arth04
tervishoiuökonoomika õppetool,arth05
traumatoloogia ja ortopeedia õppetool,arto01
arheoloogia osakond,flaj01
ajalugu eriala,flaj08
eesti ajalugu õppetool,flaj09
etnoloogia osakond,flku03
kunstiajalugu õppetool,flaj10
lähiajalugu õppetool,flaj11
üldajalugu õppetool,flaj12
eesti ja võrdlev rahvaluule õppetool,flee01
sotsiaal ja haridusteaduskond,sh
eesti keel osakond,flee02
sotsiaal ja haridusteaduskond dekanaat,shsh
eesti kirjandus õppetool,flee03
"ajakirjandus , kommunikatsioon ja infoteadus instituut",shzu
eesti keel võõrkeel osakond,flee04
ajakirjandus õppetool,shzu01
kirjandusteooria õppetool,flee05
meediauuring õppetool,shzu02
soome-ugri osakond,flee06
sotsiaalne kommunikatsioon õppetool,shzu03
uurali keel õppetool,flee07
riigiteadus instituut,shrg
üldkeeleteadus osakond,flee08
avalik haldus õppetool,shrg01
eesti keel ajalugu ja murre õppetool,flee09
võrdlev poliitika õppetool,shrg02
hälvikpedagoogika oppetool,flerho
rahvusvaheline suhe õppetool,shrg03
logopeedia ja emakeel did . oppetool,flerle
psühholoogia instituut,shph
filosoofia osakond,flfi01
arengupsühholoogia osakond,shph01
praktiline filosoofia õppetool,flfi02
eksperimentaalpsühholoogia osakond,shph02
teadusfilosoofia õppetool,flfi03
neuropsühhofarmakoloogia osakond,shph03
saksa filoloogia osakond,flgr04
isiksus ja sotsiaalpsühholoogia osakond,shph04
romanistika osakond,flgr03
sotsioloogia ja sotsiaalpoliitika instituut,shss
inglise filoloogia osakond,flgr01
sotsioloogia osakond,shss01
saksa filoloogia õppetool,flgr07
sotsiaaltöö ja sotsiaalpoliitika osakond,shss02
üldkeeleteadus oppetool,flgryk
haridusteadus instituut,shhi
eesti keel lektoraat,flke03
pedagoogika osakond,shhi01
inglise keel lektoraat,flke01
õpetaja seminar,shhi02
keelekeskus tehniline grupp,flkekt
eripedagoogika osakond,shhi03
saksa ja prantsuse keel lektoraat,flke02
haridusuuring ja õppekavaarendus keskus,shhi04
vene keel lektoraat,flke04
õpetaja täienduskoolitus ja kutseaasta keskus,shhi05
maalikunst oppetool,flkkmo
sotsiaal ja haridusteaduskond emeriitprofessor,sh00
vaba kunst oppetool,flkkvo
sotsiaal ja haridusteaduskond emeriitdotsent,sh01
eesti ja võrdlev rahvaluule osakond,flku04
kirjandus ja teatriteadus osakond,flku05
eesti kirjandus õppetool,flkn03
teatriteadus ja kirjandusteooria õppetool,flkn05
kunst osakond,flku01
muusika osakond,flku02
hariduskorraldus õppetool,flpk01
haridusteooria õppetool,flpk02
arengupsühholoogia õppetool,flpsao
psühhofüüsika õppetool,flpspo
semiootika oppetool,flsese
ajakirj . avalik arvamus labor,flsoaa
ajakirjandus ajalugu labor,flsoak
ajalugu ja rahvastikutead . labor,flsoar
filos . ühiskonnatead . dial . labor,flsofy
pedagogicum,p2pg
haridussotsioloogia labor,flsohl
haridusinnovaatika labor,flsohv
kutsesuunitlus labor,flsokl
korgkoolipedagoogika labor,flsokp
käitumishälve sotsio . labor,flsoks
orientalistikk kabinet,flsook
orientalistikk labor,flsool
praktiline sotsioloogia oppetool,flsops
perekonnauurimine labor,flsopu
semiootika labor,flsosl
sotsiaaltöö oppetool,flsoso
tehisintellekt labor,flsoti
teadus ja korgkool ajalugu labor,flsotk
teadusökonoomika labor,flsoto
vene kirjandus labor,flsovk
slaavi filoloogia osakond,flgr05
vene keel õppetool,flve02
vene kirjandus õppetool,flve03
botaanika õppetool,bgbo01
mükoloogia õppetool,bgbo02
multimeedia talitus,k1it06
taimeökoloogia õppetool,bgbo03
ökofüsioloogia õppetool,bgbo04
geoinformaatika ja kartograafia õppetool,bggg01
inimgeograafia ja regionaalplaneerimine õppetool,bggg02
loodusgeograafia ja maastikuökoloogia õppetool,bggg03
geoloogia ja mineraloogia õppetool,bggl01
paleontoloogia ja stratigraafia õppetool,bggl02
pinnakate ja rakendusgeoloogia õppetool,bggl03
biotehnoloogia õppetool,bgmr01
evolutsiooniline bioloogia õppetool,bgmr02
geneetika õppetool,bgmr03
mikrobioloogia ja viroloogia õppetool,bgmr04
molekulaarbioloogia õppetool,bgmr05
rakubioloogia õppetool,bgmr06
biofüüsika ja taimefüsioloogia õppetool,bgmr07
üldine ja mikroobibiokeemia õppetool,bgmr08
tymr lisatasu,bgmrlt
zooloogia õppetool,bgzh01
hüdrobioloogia õppetool,bgzh02
loomaökoloogia õppetool,bgzh03
"halduspiirkond : noorus 1 , ravila 14. , ravila 14b",k1kv03tn
arengubioloogia õppetool,bgzh04
hange ja arendustalitus,k1kv06
anorgaaniline keemia oppelabor,fkakao
sisevalvetalitu,k1kv07
analüütiline keemia oppelabor,fkanao
optika ja spektroskoopia õppetool,fkef01
rakendusfüüsika õppetool,fkef02
laineoptika õppetool,fkef04
eksperimentaalfüüsika oppelabor,fkexeo
anorgaaniline keemia õppetool,fkfe01
füüsikaline keemia õppetool,fkfe03
kolloid-ja keskkonnakeemia õppetool,fkfe05
elektrokeemia õppetool,fkfe06
krüogeenijaam,fkfykr
geofüüsika oppelabor,fkgkgo
biogeofüüsika õppetool,fkkf01
meteoroloogia õppetool,fkkf02
keskkonnafüüsika õppetool,fkkf03
keskkonnafüüsika ja meteor . õp,fkkfkf
analüütiline keemia õppetool,fkkm01
bioorgaaniline keemia õppetool,fkkm02
keemiline füüsika õppetool,fkkm03
tartu ülikool teadusarvutus keskus,k1it01tk
molekulaartehnoloogia õppetool,fkkm04
korrastamata süsteem füüsika õppetool,fkmf01
tahkisefüüsika õppetool,fkmf02
orgaaniline keemia õppetool,fkok01
bioorgaaniline keemia õppetool,fkok02
orgaaniline keemia oppelabor,fkoroo
astrofüüsika õppetool,fktf01
kosmoloogia õppetool,fktf02
statistiline füüsika ja kvantteooria õppetool,fktf03
väljateooria õppetool,fktf04
üldfüüsika kat . demonstr . kabinet,fkyfdk
f-k tk kat . vaheline oppelabor,fkyffk
üldfüüsika oppelabor,fkyfyo
funktsionaalne morfoloogia õppetool,kksb01
spordifüsioloogia õppetool,kksb02
kinesioloogia õppetool,kksb03
kehaline kasvatus õppetool,kksp02
spordipsühholoogia õppetool,kksp03
spordipedagoogika õppetool,kksp04
voimlemine lektoraat,kkspvl
infosüsteem osakond,p1rt32
kergejoustik lektoraat,kktgkl
raskejoustik lektoraat,kktgrl
sportmäng lektoraat,kktgsl
suusasport lektoraat,kktgss
treeningopetus oppetool,kktgto
veesport lektoraat,kktgvl
turundus õppetool,mjjv02
juhtimine õppetool,mjjv03
välismajandus õppetool,mjjv04
rahvusvaheline ettevõtlus ja innovatsioon õppetool,mjjv07
kaubatundmine ja org . oppelabor,mjkako
majandusteaduskond arvutuslabor,mjksal
majandusinformaatika oppetool,mjmmmi
ökonomeetria oppetool,mjmmok
statistika oppetool,mjmmso
majandusarvestus suund,mjra01
rahandus suund,mjra02
ärirahandus ja investeering õppetool,mjra03
analüüs ja kontroll oppetool,mjraak
finantsarvestus oppetool,mjrafo
filosoofia ajalugu õppetool,flfi01aj
riigirahandus oppetool,mjrarr
praktiline filosoofia õppetool,flfi01pf
ettevottete majandus oppetool,mjreem
teadusfilosoofia õppetool,flfi01tf
majandusteooria oppetool,mjremo
teoreetiline filosoofia õppetool,flfi01te
rahvamajandus oppetool,mjrero
välismajandus oppetool,mjrevo
rahandus ja arvestus kabinet,mjrhrk
majandus modelleerimine õppetool,mjri01
ökonomeetria õppetool,mjri02
mikroökonoomika ja - poliitika suund,mjri03
majanduspoliitika õppetool,mjri04
majandusteooria õppetool,mjri07
makroökonoomika ja - poliitika suund,mjri08
välismajandussuhted kabinet,mjrvvk
juhtimine oppetool,mjtjjo
kaubandus oppetool,mjtjko
turundus oppetool,mjtjto
tehisintellekt õppetool,mtat01
diskreetne matemaatika õppetool,mtat02
tarkvarasüsteem õppetool,mtat03
informaatika didaktika õppetool,mtat04
orientalistikk keskus,flku10
teoreetiline informaatika õppetool,mtat05
matemaatiline statistika õppetool,mtms01
tõenäosusteooria õppetool,mtms02
algebra uurimisrühm,mtpm01
geomeetria ja topoloogia uurimisrühm,mtpm02
funktsionaalanalüüs uurimisrühm,mtpm03
funktsiooniteooria õppetool,mtpm04
matemaatika didaktika uurimisrühm,mtpm05
matemaatiline analüüs uurimisrühm,mtpm06
universaalalgebra uurimisrühm,mtpm07
arvutusmatemaatika töörühm,mtrm01
diferentsiaal ja integraalvõrrand õppetool,mtrm02
optimaalne juhtimine õppetool,mtrm03
teoreetiline mehaanika töörühm,mtrm04
teor . meh kateeder oppelabor,mttklb
avalik haldus õppetool,soah01
sotsiaalpoliitika õppetool,soah02
hälvikupedagoogika õppetool,soep01
logopeedia ja emakeel didaktika õp,soep02
arengupsühholoogia osakond,soph01
täiendusõppekeskus,p2av07
eksperimentaalpsühholoogia osakond,soph02
psühhofüsioloogia osakond,soph03
võrdlev poliitika õppetool,sopl01
rahvusvaheline suhe teooria õppetool,sopl02
semiootika osakond,flfi04
sotsioloogia osakond,soss01
sotsiaalne analüüs meetod õppetool,soss02
praktiline sotsioloogia õppetool,soss03
ajakirjandus õppetool,sozu01
meediauuring õppetool,sozu03
erivajadus pedagoogika õppetool,htep01
logopeedia ja õpiraskus teooria õppetool,htep02
hariduskorraldus õppetool,htpk01
üldpedagoogika õppetool,htpk02
arhiiv,reaaaa
juriidiline osakond,reaajo
kantselei,reaakn
rektor kantselei,reaark
tsiviilkaitse staap,reaats
välissuhe osakond,reaavo
elurikkus informaatika ja digiarhiiv töörühm,p1um03dt
administratsioon,rert01
rt andmetöötlusosakond,rertan
rt avalik suhe osakond,rertav
bibliograafiaosakond,rert03
biomeedikum raamatukogu,rert17
ennistuskeskus,rert04
rt muusika ja keeleôppekeskus,rertfo
füüsikaraamatukogu,rert18
rt hoiuosakond,rertho
rt hügieeni-ja restaureermisosakond,rerthr
säilitus ja hooldusteenistus,rert13
humanitaarraamatukogu,rert19
rt informatsiooni-ja eurodok . osakond,rertie
infosüsteem teenistus,rert05
rt kataloogimisosakond,rertka
käsikiri ja haruldane raamat osakond,rert08
kodumaine kirjandus osakond,rert06
rt komplekteerimisosakond,rertko
keemiaraamatukogu,rert20
köitekoda,rert07
kliiniline genoomika tuumiklabor,arfs02
liigitamisosakond,rert09
rt teaduskirjandus lugemissaal,rertls
muusika ja keeleõppekeskus,rert10
majandusraamatukogu,rert21
majandusteenistus,rert25
nato teabekeskus,rert22
õppekirjandus osakond,rert16
rt põhja-am . ülikool teabekeskus,rertpa
rt perioodikaosakond,rertpo
peainseneriteenistus,rert24
retrokataloogimine osakond,rert12
raamatukogu vaheline laenutus osakond,rert11
rt statistikateenistus,rertst
rt teatmebibliograafiaosakond,rerttb
rt teadusbibliograafiaosakond,rertte
teaduskirjandus osakond,rert14
rt teadusosakond,rertto
tehniline teenistus,rert23
väliskirjandus osakond,rert15
rt vanaraamat osakond,rertvr
suuline ja arvutisuhtlus labor,flee14
vastuvotu kulg,p2ooww
administratsioon,p1fy01
ioonkristall füüsika labor,p1fy08
krüogeenijaam,p1fy17
kristall spektroskoopia labor,p1fy10
kiletehnoloogia töörühm,p1fy06
laseroptika sektor,p1fy13
laserspektroskoopia labor,p1fy09
lasertehnika labor,p1fy05
majandusosakond,p1fy16
madal temperatuur labor,p1fy04
raamatukogu,p1fy15
raamatupidamine,p1fy14
röntgenspektroskoopia labor,p1fy02
biofüüsika laboratoorium,p1fy11
teoreetiline füüsika labor,p1fy03
töökoda,p1fy18
keskkonnafüüsika labor,p1fy07
tahkiseteooria labor,p1fy12
kalabioloogia ja kalandus osakond,p1mi02
näitus ja üritus osakond,p1um01ny
merebioloogia osakond,p1mi03
kogu osakond,p1um01ko
merefüüsika sektor,p1mi04
tartu tähetorn osakond,p1um01tt
meresüsteem osakond,p1mi05
plastitehnoloogia osakond,p1oppo
raamatukogundus labor,p1rtrb
tl geenitehnoloogia osakond,p1tl01
tl infotehnoloogia osakond,p1tl02
tl keskkonnatehnoloogia osakond,p1tl03
tl materjaliteadus osakond,p1tl04
riigihange talitus,dhhb01
kh söökla ülikool 20,dhkhsy
kh vana kohvik ( ülikool 20 ),dhkhvk
arvestustalitus,dhkv01
ehitustalitus,dhkv02
hooldustalitus,dhkv03
kv hange teenistus,dhkvht
ho turvateenistus,dhkv04
kv puidutöökoda,dhkvpt
kv ehitus-ja remonditeenistus,dhkvrt
sb emajõgi spordibaas,dhls01
kalandus teabekeskus töörühm,lomi01kt
sb spordihoone,dhls02
sb staadion,dhls03
sb tennisepaviljon,dhls04
elektriseade hooldus ja remonditeenistus,dhpi01
küte ventilatsioon ja santehniline seade hooldus ja remonditeenistus,dhpi02
ehitusjaoskond,p3ekej
ehitusprorektoriteenistus,p3ekep
ehitusteenistus,p3eket
ehitusjaoskond itp,p3ekit
remonditeenistus,p3ekrt
kh keemiahoone einelaud,p3khke
kh kohvik narva mnt 27,p3khkn
"kh kohvik "" sophokle """,p3khks
kh söökla narva mnt 27,p3khsa
kh söökla noorus 9,p3khsn
kh söökla täht 4,p3khst
kh söökla ülikool 20,p3khsy
kh van . 46 einelaud,p3khve
kh vana kohvik ( ülikool 20 ),p3khvk
kv arvestusteenistus,p3kvat
akadeemiline väljendusoskus keskus,flke06
kv elamuteenistus,p3kvet
kv hoone hooldus teenistus,p3kvhh
kv hange teenistus,p3kvht
kv keskkonnakaitse tulet . ja turvateen .,p3kvkt
kv puidutöökoda,p3kvpt
kv remonditeenistus,p3kvrt
ls emajoe spordibaas,p3lsem
linn spordibaas,p3lsls
raskej . ja veesport kompleks,p3lsrv
ls spordihoone,p3lssp
ls staadion,p3lsst
ls tennisepaviljon,p3lste
sotsiaalkindlustus osakond,p3rpso
aspirantuuriosakond,muudao
arenduskoda,muudar
eksperimentaaltootmisbaas,muudet
i osakond,muudio
klubi,muudkl
kaugoppeosakond,muudko
majandusosakond,muudmo
kommunikatsioonitalitus,k1ko04
oppetehnika ja metoodika teenistus,muudom
turundustalitus,k1ko05
oppeosakond,muudoo
protokoll ja rahvusvaheline suhe talitus,k1ko06
tü südamekeskus,muudsk
töökaitse osakond,muudtk
varustusteenistus,muudvt
üliopilaste edustus,muudye
üliopilane komplekteerimine teadma büroo,muudyk
üliopilaste noustamiskeskus,muudyn
katsebaas,armpkb1
tymr ty arvelt,bgmrmax
puidutöökoda,p3kvpt1
remonditeenistus ( vana ),p3kvrt1
puidugrupp,dhkv02pt
hh arvutuskeskus piirkond,dhkvhhak
hh ajaloomuuseum piirkond,dhkvhham
hh anatoomikum piirkond,dhkvhhan
hh garaazh majajuhataja piirkond,dhkvhhau
hh avatud ülikool tallinna esindus,dhkvhhay
halduspiirkond : bg õppebaas,dhkv03bg
"halduspiirkond : ravila 19 , 14. ; puusepp 8 d - korpus",dhkv03bm
balti õping keskus,shrg04
hh botaanikaaed piirkond,dhkvhhbo
"halduspiirkond : täht 4 , salm 1a , 1b",dhkv03fh
hh rada 32 piirkond,dhkvhhkb
"halduspiirkond : jakobi 2,4 , 5 ; loss 3,24 ; munk 4 ; ülikool 16 ; luts 5 ( ülikool käsutus olev ruum ) ; raekoda plats 9 ( ülikool käsutus olev ruum )",dhkv03kh
hh keeltemaja piirkond,dhkvhhkm
"halduspiirkond : narva mnt 4 ; lai 34 , 36 , 40 ; noorus 9 ; viljandi mnt 48 ; pühajärv residents",dhkv03mj
hh ümp ja haigla majajuhataja piirk .,dhkvhhmp
"halduspiirkond : riia 23 ; pirn 2 ; vanemuis 21 hoone , 46 , 46. ; rajama 32",dhkv03mr
"halduspiirkond : noorus 1,9 ; puusepp 8 ; rada 32",dhkv03no
"halduspiirkond : näitus 2 , 13. , 20 ; loss 38",dhkv03oi
"halduspiirkond : ülikool 17 , 18 hoone , 18. , 18b , 20 ; jakobi 1 hoone ; küütri 2",dhkv03ph
hh sõber maja majajuhataja piirkond,dhkvhhsm
"halduspiirkond : tiik 78 , 80 ; j . liivi 2 ; loss 36 ; kinnistu kastan 43",dhkv03ti
hh vanemuis 46 piirkond,dhkvhhva
hh arvutuskeskus piirkond,p3kvhhak
hh ajaloomuuseum piirkond,p3kvhham
hh anatoomikum majajuhataja piirkond,p3kvhhan
hh garaazh majajuhataja piirkond,p3kvhhau
hh avatud ülikool tallinna esindus,p3kvhhay
hh bg oppebaas piirkond,p3kvhhbg
"keeleteadus , filosoofia ja semiootika doktorikool",flee15
hh botaanikaaed majajuhataja piirkond,p3kvhhbo
hh täht 4 majajuhataja piirkond,p3kvhhfh
hh rada 32 piirkond,p3kvhhkb
hh keemiahoone majajuhataja piirkond,p3kvhhkh
hh keeltemaja majajuhataja piirkond,p3kvhhkm
hh narva 4 / 6 majajuhataja piirkond,p3kvhhmj
hh ümp ja haigla majajuhataja piirk .,p3kvhhmp
hh riia 23 piirkond,p3kvhhmr
hh noorus 9 majajuhataja piirkond,p3kvhhno
hh näitus 20 majajuhataja piirkond,p3kvhhoi
hh peahoone majajuhataja piirkond,p3kvhhph
peahoone intendant piirkond,p3kvhhpi
hh tiik 78 majajuhataja piirkond,p3kvhhti
hh vanemuis 46 majajuhataj piirkond,p3kvhhva
hh valveteenistus ( midaveelpo ),p3kvhhvt
ar oppetöökoda,muudarok
to plastitehnoloogia osakond,muudarpo
tü fond,muudfond
tü innovatsioon projekt,muudinpr
ii osakond,muudioii
pelaagiline kala töörühm,lomi01pk
tallinna konsultatsioonipunkt,muudkotk
lõhe ja meriforell töörühm,lomi01mf
mo arvutuskeskus,muudmoak
peipsi kalandus töörühm,lomi01pt
mo ajaloomuuseum,muudmoam
mo anatoomikum,muudmoan
mo botaanikaaed,muudmoba
mo komandant ja valveteenistus,muudmoco
mo emajoe spordibaas,muudmoes
elamuteenistus,muudmoet
"mo haigla , klubi , kopu",muudmohk
mo kääriku,muudmoka
mo keemiahoone,muudmokh
"mo kaunase pst 44 , välgi",muudmokp
mo laboratoorium,muudmolb
mo maarjamoisa auditoorium,muudmomm
mo noorus 9,muudmono
mo oppehoone,muudmooh
mo peahoone,muudmoph
mo riia 23,muudmori
mo raamatukogu,muudmork
mo spordihoone,muudmosh
looduslik pühapaik riiklik arengukava rakenduskeskus,flaj17
mo staadion,muudmost
kommunikatsioon ja projektitalitus,p2vk07kp
mo täht 4,muudmota
e - keskus,p2vk08ek
mo tiik 78 / 80,muudmoti
haldustalitus,p2vk08ht
mo tennisepaviljon,muudmotp
helistuudio,p2vk08hs
mo uus tänav 1,muudmout
õppelava,p2vk08ol
mo vanemuis 46,muudmova
ühiselamu,p2vk08ue
mo voor ökoloogia jaam,muudmovo
õppedirektor haldusala,p2vk10
ühiselamu,muudmoyh
raamatukogu,p2vk10rt
"mo ühiselamu , ladu",muudmoyl
täiendusõppetalitus,p2vk10tt
omt ekspluatatsioon osakond,muudomeo
õppetalitus,p2vk10ot
informaatika kateeder,muudomik
raamatupidamine,p2vk11
omt juurutusosakond,muudomjo
omt metoodika kabinet,muudommt
omt oppetehnika osakond,muudomot
omt side-ja elektrograafia osakond,muudomse
omt tele ja fotolabor,muudomtf
ettevalmistusosakond,muudooeo
ettevalm . ja vastuvotu osakond,muudooev
i prorektor lisa,muudp1li
i prorektor siht,muudp1si
iii prorektor lisa,muudp3li
tartu ülikool pedagogicum,p2oo11
to ensümoloogia labor,muudtoel
to geen ekspresslabor,muudtoge
to hormonaalne regulats . labor,muudtohr
to infotöö,muudtoit
to kaadriosakond,muudtoka
to konstrueerimine eksperimenteerimiso,muudtoke
"to kl . füsiol . , biokeemia labor",muudtokf
to kap . ehit . ja rem . osakond,muudtokr
to org ja juur osakond,muudtooj
to onkogenees labor,muudtool
to plasmiid geneetika labor,muudtopg
to patendiosakond,muudtopo
to teadusosakond raamatupidamine,muudtorp
to standari . ja metroloogia os,muudtost
to uus tehnika näit osakond,muudtout
to välissuhe osakond,muudtovo
ehitusmaterjal ladu,muudvtel
rannikumeri kalandus töörühm,lomi01rm
rahvusvaheline ja euroopa õigus õppetool,oiao07
tartu ülikool teaduskool,p1tp
tartu ülikool raamatukogu,p2rt
administratsioon,p2rt01
sisukirjeldus osakond,p2rt02
erialainfotalitus,p2rt03
eurodokumentatsioon keskus,p2rt04
infosüsteem osakond,p2rt05
kogu arendus osakond,p2rt06
käsikiri ja haruldane raamat osakond,p2rt07
fonoteek,p2rt08
raamatukogu vaheline laenutus keskus,p2rt09
koolimuusika lektoraat,htos01
säilitus ja konserveerimisosakond,p2rt10
alus ja algharidus õppetool,htos02
teaduskeskus,p2rt11
teenindusosakond,p2rt12
põhja-ameerika ülikool teabekeskus,p2rt13
haldustalitus,p2rt14
peainseneritalitus,p2rt15
kliiniline psühholoogia osakond,shph05
keeletehnoloogia õppetool,mtat06
vähibioloogia uurimisgrupp,armp10
ettevõtlusosakond,p2pc01
turismiosakond,p2pc02
sotsiaaltöö korraldus osakond,p2pc03
tartu ülikool pedagogicum,shsh01
majandusprotsess juhtimine ja infosüsteem lektoraat,mjjv08
tervisekasvatus lektoraat,kksb06
füsioteraapia õppetool,kksb05
massikommunikatsioon ja ajakirjandus õppetool,sozu02
teadus ja arendusprojekt talitus,p1ta08
intellektuaalomand talitus,p1ta09
ettevõtlussuhe talitus,p1ta10
loodusteadus didaktika lektoraat,bgmr09
karjääritalitus,p1ta11
üld ja arendusosakond,rert02
üldosakond,p1mi01
riigimajandus ja majanduspoliitika õppetool,mjri11
immunoanalüüs uurimisgrupp,armp04
tartu ülikool koolimatemaatika ja - informaatika keskus,mtmt01
immunoloogia uurimisgrupp,armp05
inimesegeneetika uurimisgrupp,armp06
patoloogiline füsioloogia uurimisgrupp,armp07
rakubioloogia ja elektronmikroskoopia uurimisgrupp,armp08
arheoloogia õppetool,flaj01ao
laboratoorne arheoloogia õppetool,flaj01la
looduslik pühapaik keskus,flaj01lo
arheoloogia kabinet,flaj01ak
kehaline kasvatus lektoraat,kksp99
bio ja siirdemeditsiin instituut,arbs
biokeemia osakond,arbs01
farmakoloogia osakond,arbs02
füsioloogia osakond,arbs03
biomeditsiin osakond,arbs04
vivaarium,arbs05
meditsiiniline biokeemia õppetool,arbs01mk
farmakoloogia ja toksikoloogia õppetool,arbs02ft
kliiniline farmakoloogia õppetool,arbs02kf
füsioloogia õppetool,arbs03fo
kliiniline genoomika tuumiklabor,arbs03kg
inimene bioloogia ja geneetika õppetool,arbs04ib
inimesegeneetika uurimisgrupp,arbs04ig
immunoanalüüs uurimisgrupp,arbs04im
füüsiline antropoloogia keskus,aran04
rakubioloogia ja elektronmikroskoopia uurimisgrupp,arbs04rb
immunoloogia õppetool,arbs04io
patoloogiline füsioloogia õppetool,arbs04pf
patoloogiline füsioloogia uurimisgrupp,arbs04pu
molekulaarpatoloogia uurimisgrupp,arbs04mp
vähibioloogia uurimisgrupp,arbs04vb
infokorraldus õppetool,shzu04
infoteadus õppetool,shzu05
sotsiaaltöö ja sotsiaalpoliitika osakond,soss04
haldusjuhtimine õppetool,soah03
balti poliitika õppetool,sopl03
ajakiri universitt tartuensima toimetus,k1ko04aj
portaal novaator toimetus,k1ko04an
tartu osakond,oioi04
tallinna osakond,oioi05
tartu osakond,oiao09
tallinna osakond,oiao10
tartu osakond,oiao01tr
tallinna osakond,oiao01tl
tartu osakond,oiao07tr
tallinna osakond,oiao07tl
tartu osakond,oiao05tr
tallinna osakond,oiao05tl
tartu osakond,oiao06tr
tallinna osakond,oiao06tl
ohutustalitus,dhhb03
tartu osakond,oieo07
tallinna osakond,oieo08
tartu osakond,oieo04tr
tallinna osakond,oieo04tl
tartu osakond,oieo01tr
tallinna osakond,oieo01tl
tartu osakond,oieo06tr
tallinna osakond,oieo06tl
tartu osakond,oirr01
tallinna osakond,oirr02
tartu ülikool õigusinstituut,p2og
rahvusvaheline koostöö talitus,reaa01
vene keel testimiskeskus,flke07
dekanaat tallinna osakond võõrkeel õpe,oioi05vo
bioinformaatika õppetool,bgmr10
loodusressurss õppetool,loom04lr
rna bioloogia uurimisgrupp,arbs04rn
intellektuaalne omand õppetool,p2og01
mereõigus õppetool,p2og02
kognitiiv ja õiguspsühholoogia õppetool,p2og03
katseloomakeskus,arbs06
spordiala didaktika lektoraat,kksp05
haldustalitus,p2vk12
ühiselamu,p2vk12ue
e - keskus,p2vk13
pärandtehnoloogia keskus,p2vk01pk
arvutivõrk rühm,dait01
teadustalitus,p1ta02
õppetalitus,p2oo01
vastuvõtutalitus,p2oo02
tasemeõppetalitus,p2oo03
rahvusvaheline õpiränne keskus,p2oo04
põhja-ameerika ülikool teabekeskus,p2oo05
uurimiskeskus,p2pc12
õppeinfosüsteem ja analüüsitalitus,p2oo06
kurortoloogia labor,p2pc12kl
karjäär ja psühholoogiline nõustamine talitus,p2oo07
noor teaduskeskus,p2pc12nt
arendustalitus,p1ta01
välissuhe talitus,p1ta03
teabetalitus,dauk01
ajaleht universitt tartuensima,dauk02
sekretariaat,dauk03
arhiiv,dauk04
keskserver töörühm,dait02
kasutajatugi,dait03
